"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"429" "GAMMA_BACK" 54 6 0.52 0.48936170212766 1 0.233181308124448 0.873 0.881668283220175 0.863777089783282 0.745714136760857 0.8575 0.858706467661692 0.856281407035176 0.714991807260936 "X1;X2;X3;X4;X6;X9;X11;X12;X13;X15;X17;X20;X21;X22;X23;X24;X25;X26;X27;X28;X31;X32;X33;X34;X35;X36;X39;X41;X42;X43;X44;X45;X46;X50;X52;X53;X54;X56;X59;X72;X76;X77;X78;X80;X81;X86;X87;X88;X89;X90;X91;X92;X93;X99" "1.66867977614628;-0.0747458491700677;-0.151871750068738;0.256003938799292;NA;-0.181346812059565;NA;NA;0.0983293427311992;NA;1.57075047686826;0.0675452256894885;0.038490383126292;NA;-0.0805243740040373;NA;-0.0102027953049569;NA;NA;0.0297889890320541;1.64706564242167;0.0454770041935268;-0.115191270886265;-0.0317345293241057;-0.171210539806672;0.155552085451227;0.128626280287353;-0.124816514302737;NA;NA;1.68908670174393;0.137644761780296;0.0151712376347684;-0.131915181220972;0.233226140289134;-0.000545255958568811;NA;NA;-0.192608070654463;NA;1.77078486441751;-0.0212696679490854;-0.0556233357458159;-0.0614909076794749;0.107190513645893;0.0466843097412443;NA;NA;NA;-0.0842335745900209;NA;0.153233349026389;-0.266710202198613;0.152140403343796;NA;0.128389075615953;NA;NA;-0.0423952817959303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.113052753945795;NA;NA;NA;-0.173478560298986;0.128484973543899;-0.0725963017306653;NA;0.14152037170504;-0.22891670076111;NA;NA;NA;NA;0.269778222059318;-0.210062720018131;0.166883467367278;-0.184117374492599;0.131756226818363;1.7965782414912;-0.0894609389106923;0.0741153504973014;NA;NA;NA;NA;NA;-0.160904130421779;NA" "0.12232554527923;0.108818626354279;0.108517704395303;0.110707971726222;NA;0.0975573425332982;NA;NA;0.0892522522874737;NA;0.120721970676326;0.101168960473488;0.10124006566198;NA;0.101293847084752;NA;0.100526555046016;NA;NA;0.0867292782084181;0.123808902789153;0.10327007831631;0.105355295538007;0.110165334609986;0.10629656398929;0.110769083324123;0.10401732669408;0.101404208962149;NA;NA;0.124603255662942;0.10638575216736;0.110726526319562;0.106624100111419;0.108797458015548;0.105042234129411;NA;NA;0.0915381043869809;NA;0.129510381732031;0.109291030962046;0.107753071396119;0.107331763426209;0.112153342477308;0.105389111827158;NA;NA;NA;0.0866227032229296;NA;0.1000252008359;0.107429114064502;0.107220655006646;NA;0.0992954908796267;NA;NA;0.0846594175999625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0892442393638015;NA;NA;NA;0.104097652376742;0.106488236370682;0.102847354629509;NA;0.0963293909755264;0.0819771235069062;NA;NA;NA;NA;0.100026252276368;0.107629240844504;0.11426829657957;0.106641988848265;0.100671045837069;0.108991023244768;0.079295609684477;0.0763111493887718;NA;NA;NA;NA;NA;0.0787459949944714;NA" 5
"430" "GAMMA_BF" 6 6 1 1 1 1 0.854 0.853540252182347 0.854489164086687 0.707845223443586 0.861 0.861691542288557 0.860301507537688 0.721993049826246 "X1;X11;X21;X31;X41;X91" "1.53915816753926;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.50463497472217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49314694794711;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62724812217809;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59992314866027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62949892134283;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0952010535027072;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0961513216892701;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0968101440865037;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102009183688007;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0990253398905548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0987341373784957;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"431" "GAMMA_FORW" 6 6 1 1 1 1 0.854 0.853540252182347 0.854489164086687 0.707845223443586 0.861 0.861691542288557 0.860301507537688 0.721993049826246 "X1;X11;X21;X31;X41;X91" "1.53915816753926;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.50463497472217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49314694794711;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62724812217809;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59992314866027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62949892134283;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0952010535027072;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0961513216892701;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0968101440865037;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102009183688007;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0990253398905548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0987341373784957;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"432" "GAMMA_HC" 54 6 0.52 0.48936170212766 1 0.233181308124448 0.873 0.881668283220175 0.863777089783282 0.745714136760857 0.8575 0.858706467661692 0.856281407035176 0.714991807260936 "X1;X2;X3;X4;X6;X9;X11;X12;X13;X15;X17;X20;X21;X22;X23;X24;X25;X26;X27;X28;X31;X32;X33;X34;X35;X36;X39;X41;X42;X43;X44;X45;X46;X50;X52;X53;X54;X56;X59;X72;X76;X77;X78;X80;X81;X86;X87;X88;X89;X90;X91;X92;X93;X99" "1.66867977614628;-0.0747458491700677;-0.151871750068738;0.256003938799292;NA;-0.181346812059565;NA;NA;0.0983293427311992;NA;1.57075047686826;0.0675452256894885;0.038490383126292;NA;-0.0805243740040373;NA;-0.0102027953049569;NA;NA;0.0297889890320541;1.64706564242167;0.0454770041935268;-0.115191270886265;-0.0317345293241057;-0.171210539806672;0.155552085451227;0.128626280287353;-0.124816514302737;NA;NA;1.68908670174393;0.137644761780296;0.0151712376347684;-0.131915181220972;0.233226140289134;-0.000545255958568811;NA;NA;-0.192608070654463;NA;1.77078486441751;-0.0212696679490854;-0.0556233357458159;-0.0614909076794749;0.107190513645893;0.0466843097412443;NA;NA;NA;-0.0842335745900209;NA;0.153233349026389;-0.266710202198613;0.152140403343796;NA;0.128389075615953;NA;NA;-0.0423952817959303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.113052753945795;NA;NA;NA;-0.173478560298986;0.128484973543899;-0.0725963017306653;NA;0.14152037170504;-0.22891670076111;NA;NA;NA;NA;0.269778222059318;-0.210062720018131;0.166883467367278;-0.184117374492599;0.131756226818363;1.7965782414912;-0.0894609389106923;0.0741153504973014;NA;NA;NA;NA;NA;-0.160904130421779;NA" "0.12232554527923;0.108818626354279;0.108517704395303;0.110707971726222;NA;0.0975573425332982;NA;NA;0.0892522522874737;NA;0.120721970676326;0.101168960473488;0.10124006566198;NA;0.101293847084752;NA;0.100526555046016;NA;NA;0.0867292782084181;0.123808902789153;0.10327007831631;0.105355295538007;0.110165334609986;0.10629656398929;0.110769083324123;0.10401732669408;0.101404208962149;NA;NA;0.124603255662942;0.10638575216736;0.110726526319562;0.106624100111419;0.108797458015548;0.105042234129411;NA;NA;0.0915381043869809;NA;0.129510381732031;0.109291030962046;0.107753071396119;0.107331763426209;0.112153342477308;0.105389111827158;NA;NA;NA;0.0866227032229296;NA;0.1000252008359;0.107429114064502;0.107220655006646;NA;0.0992954908796267;NA;NA;0.0846594175999625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0892442393638015;NA;NA;NA;0.104097652376742;0.106488236370682;0.102847354629509;NA;0.0963293909755264;0.0819771235069062;NA;NA;NA;NA;0.100026252276368;0.107629240844504;0.11426829657957;0.106641988848265;0.100671045837069;0.108991023244768;0.079295609684477;0.0763111493887718;NA;NA;NA;NA;NA;0.0787459949944714;NA" 5
"433" "BASELINE" 100 6 0.06 0 1 0 0.8785 0.874867444326617 0.881740775780511 0.756324106835318 0.8435 0.837349397590361 0.849601593625498 0.687022789997877 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.8236646882723;0.0288406275905167;-0.156395060275587;-0.00385533663648891;0.0175897317945713;0.0306642324051318;0.0705202341151002;0.0205054642615762;0.167872345516649;0.0167689322253374;1.71204674862195;-0.0252990733422649;-0.0415556729411428;0.0478650349270498;0.0473091648639758;-0.00817478785075765;0.114621653308101;0.109329749101793;0.07246945045807;-0.162112716400961;1.75707816330929;-0.0209448006397918;0.170734373280101;-0.165474521165806;-0.0864667346031948;-0.0757347001148061;0.114397960409113;0.112867326017416;-0.086233697253391;0.0198964548707119;1.68109157436787;-0.126019416467662;-0.0203188113869327;-0.0529276073361802;0.0540390212069516;-0.0426469008500544;0.117539962312778;-0.264327229401547;-0.0464607436386744;-0.0159935007056554;1.61559234945687;-0.17136070511687;-0.101926509701269;-0.0570770613241364;0.150067536620581;0.0435611481924654;0.146968368121122;0.0917343575775208;-0.106256887147346;0.0047819937626343;-0.342113616589136;0.156886319047987;0.0794449300509329;0.0183560075863235;0.123155431416337;0.0446211653942273;-0.100720944451654;0.0264243843225684;0.146038369884132;-0.105559938349278;0.0412942954365642;0.0274631283494319;-0.303434301946503;0.0815399415021862;0.0817220925660347;-0.106189758902101;0.0674118932973045;0.0329334600885256;-0.0614405376089649;-0.0310275690277154;0.0976481252066084;-0.0909104694633021;-0.0135583340734285;-0.010554081369474;0.190091722454122;0.0405089204271108;0.0191134252880636;0.0277986711938658;-0.0820527966287754;-0.139466201778207;-0.00742723075052985;0.0365527421230225;0.0676152766242322;-0.105105452260116;0.0563073890971316;-0.0994494977485769;-0.155382027254888;0.0768427587104996;-0.0319636922210596;0.013683987476446;1.6635794877774;0.0753561644573074;0.0692665489874803;0.160913568504163;0.0468851897170076;-0.0440458976926566;-0.105741402637912;-0.0142524492618635;0.143294240909095;-0.11223525884201" "0.133292914060958;0.113385451424659;0.115744389265094;0.118182985889205;0.116040382367793;0.112787876123623;0.11337689966093;0.116924771589062;0.116812997739477;0.105617691318101;0.134519792258912;0.110817830307256;0.117241754454387;0.113623996446046;0.117664836744714;0.115908689353969;0.118468136360365;0.114159358119602;0.1143315196693;0.10504357626475;0.131398030778985;0.116580798453768;0.119176851998028;0.114809351216585;0.116456806121377;0.114970138419074;0.118021458296337;0.117543305161963;0.108104184183567;0.10468409695714;0.130761008778147;0.115310606065978;0.112670837028234;0.116253368445459;0.111535484873525;0.1126862005774;0.113130810651078;0.113986953006465;0.110985039270712;0.106397171916186;0.126705703786693;0.113295863206613;0.117982645938603;0.114194914414631;0.114931340821786;0.117747388557627;0.117773703928274;0.116799322563395;0.110308020237264;0.10667466794754;0.111837238660128;0.113171128201832;0.118409190081171;0.114190113313317;0.118408310465354;0.112379280870521;0.112381115693376;0.120267029137643;0.113645433182358;0.107881818439577;0.107000378435557;0.112711927860773;0.115586450702035;0.113122957385761;0.113891208412047;0.116447275583915;0.117607831700014;0.116399679374206;0.113678313343191;0.106177837428555;0.106978969294046;0.116882521137553;0.118950201695159;0.114020667038288;0.110132996483682;0.111639067261254;0.116805219333235;0.115832763087477;0.117110710529185;0.108325629882559;0.112068661081826;0.114717529584613;0.113030625135167;0.114988104577738;0.116472545201773;0.112555665097453;0.119064642658342;0.12137550268655;0.112473980908361;0.107788647540479;0.112173354426962;0.077701190271251;0.0810864164507632;0.0822172694986211;0.0806751914677338;0.080296534916188;0.0803465794899529;0.0825803228243842;0.0765152983174238;0.0801765903791483" 5
"434" "BEST" 6 6 1 1 1 1 0.8645 0.856839872746554 0.871333964049196 0.728132564377689 0.8525 0.846385542168675 0.858565737051793 0.705024959357591 "X1;X11;X21;X31;X41;X91" "1.68751638746608;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62100063947607;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58671704978979;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39538235812552;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41572553893676;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47947411664595;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101290851400727;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100367826148336;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099152563121438;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0942645840916949;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0923173966194226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0976327414801002;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"435" "CFS" 6 6 1 1 1 1 0.8645 0.856839872746554 0.871333964049196 0.728132564377689 0.8525 0.846385542168675 0.858565737051793 0.705024959357591 "X1;X11;X21;X31;X41;X91" "1.68751638746608;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62100063947607;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58671704978979;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39538235812552;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41572553893676;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47947411664595;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101290851400727;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100367826148336;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099152563121438;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0942645840916949;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0923173966194226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0976327414801002;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"436" "CHI2" 37 6 0.69 0.670212765957447 1 0.329671277542255 0.8675 0.855779427359491 0.877956480605487 0.734047856823394 0.851 0.852409638554217 0.849601593625498 0.702005616067393 "X21;X11;X41;X91;X1;X31;X22;X4;X12;X43;X42;X2;X15;X44;X5;X23;X14;X45;X3;X13;X46;X47;X16;X19;X18;X32;X25;X9;X27;X17;X33;X8;X6;X7;X26;X48;X20" "1.70674108337898;0.0255562642006583;-0.128944930258056;0.0108518007471689;0.00600013681452626;0.0343857012918076;0.0184923209137738;0.0689555950076869;0.11682956308686;NA;1.63859713804097;-0.0464795958438342;-0.0736070677172486;0.071853930703922;0.0753318870650505;-0.0672761206685616;0.127011175019302;0.0959013238828484;0.0618889661569776;-0.152365078172257;1.6226456803164;-0.0323702662175726;0.128524000474477;NA;-0.143002105463127;-0.101297012671326;0.190808708400447;NA;NA;NA;1.59521179704409;-0.159279367758548;-0.0798299598679599;NA;NA;NA;NA;NA;NA;NA;1.5358288544498;-0.188950378389835;-0.0817706687347927;-0.0741199155628905;0.131228517740365;0.0325257447399257;0.123541898177996;0.0648581512385305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.54575779900773;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.125016764232023;0.105459864135145;0.107408185118787;0.109020028637474;0.108920133340411;0.106034029554047;0.105292811048426;0.107630943565258;0.101456193923233;NA;0.125478285589839;0.104458456921051;0.110027608395878;0.105705247724915;0.110612496882009;0.108853988557664;0.111479734330072;0.107792081223993;0.107480607028869;0.0996308716177068;0.121755574959637;0.109725444481901;0.107963217221077;NA;0.106618495023193;0.106538279436032;0.0999689607009753;NA;NA;NA;0.119861889620986;0.105379063571911;0.095376803817862;NA;NA;NA;NA;NA;NA;NA;0.117001094169388;0.107130276639057;0.109698765251438;0.107436704563486;0.108973738215129;0.109225876355213;0.108066975193399;0.101857703690848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102441796284042;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"437" "CONS" 19 6 0.87 0.861702127659574 1 0.521647832705343 0.8665 0.856839872746554 0.875118259224219 0.732087043393073 0.8575 0.853413654618474 0.861553784860558 0.715004978826483 "X1;X3;X4;X5;X7;X9;X11;X13;X20;X21;X22;X25;X31;X41;X42;X45;X46;X48;X91" "1.68691296982757;NA;-0.108010571072461;0.027304438892157;0.014805552003492;NA;0.05384899181153;NA;0.12692360930142;NA;1.63287713313288;NA;0.000300719034823896;NA;NA;NA;NA;NA;NA;-0.0175032502611092;1.6199029087516;0.0470162728301741;NA;NA;-0.0854412433181264;NA;NA;NA;NA;NA;1.41336354878108;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46984734057326;-0.193159881995112;NA;NA;0.0817099267215324;0.0668891316309915;NA;0.0830032357530205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49623026776783;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.116088082543916;NA;0.101282023222823;0.105304462598414;0.104121736530072;NA;0.0946579088886907;NA;0.0911058185973004;NA;0.114941653611938;NA;0.09135870304401;NA;NA;NA;NA;NA;NA;0.0779681946671435;0.11810639276203;0.0994084506068185;NA;NA;0.0867216955704334;NA;NA;NA;NA;NA;0.095781392468502;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.111300036865762;0.099785616703955;NA;NA;0.100130137218144;0.100979824510894;NA;0.0926263457246121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099329307023356;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"438" "IG" 6 6 1 1 1 1 0.8645 0.856839872746554 0.871333964049196 0.728132564377689 0.8525 0.846385542168675 0.858565737051793 0.705024959357591 "X11;X21;X41;X91;X1;X31" "1.68751638746607;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62100063947606;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58671704978979;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39538235812553;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41572553893676;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47947411664595;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101290851400727;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100367826148336;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099152563121438;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0942645840916952;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0923173966194227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0976327414801004;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"439" "IGR" 6 6 1 1 1 1 0.8645 0.856839872746554 0.871333964049196 0.728132564377689 0.8525 0.846385542168675 0.858565737051793 0.705024959357591 "X1;X11;X41;X21;X91;X31" "1.68751638746608;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62100063947607;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58671704978979;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39538235812553;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41572553893676;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47947411664595;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101290851400727;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100367826148336;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099152563121438;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0942645840916951;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0923173966194227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0976327414801003;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"440" "ONER" 5 5 0.99 1 0.833333333333333 0.908053634709301 0.804 0.779427359490986 0.825922421948912 0.606358021613519 0.812 0.809236947791165 0.814741035856574 0.623992959898113 "X41;X11;X21;X91;X31" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.11639095398879;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.10487878868989;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.967925051202223;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.01377501920487;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.985884388593722;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0752527068304555;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0739768932008807;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0716112606265608;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0698960372312758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0713907470552723;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
