"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"452" "CHI2" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.8715 0.869834710743802 0.873062015503876 0.742787060946138 0.8585 0.857894736842105 0.859047619047619 0.716536254176434 "X31;X1;X41;X36;X39;X35;X7;X2;X33;X32;X49;X9;X44;X38;X40;X10;X46;X34;X8;X5;X6;X47;X4;X21;X45;X50;X29;X43;X37;X48;X42;X91;X11;X20;X19;X28;X23;X3;X18;X25;X30;X12;X15;X14;X13;X27;X22;X17;X16;X24;X26" "2.29010844057814;-0.364575565397003;-0.235635853380084;0.13103423334137;0.0339756009163182;-0.153132611691019;-0.108920609615574;-0.174893342093831;0.265477677643191;0.125312496146385;1.19863165252071;0.200462193679394;-0.0919985498629231;-0.031590771322607;0.188573174190364;-0.224599361407588;0.252660039854576;0.0794428169615025;0.182999319525604;-0.0731650584071284;1.62907656376694;-0.140210400758769;-0.12976631866537;-0.130325821816072;0.0836298430263529;0.0285371199123373;-0.0239797530053088;-0.0933316926435667;0.550198725238823;-0.196523537431725;1.39867963310016;-0.0990007990005746;-0.100022346038849;-0.128617841952808;-0.0508611029983851;0.594510167427244;0.00696611855888283;0.0414238854209402;0.208853263025186;-0.0553348498412134;1.33351503190342;0.350886548667305;-0.125419557869891;0.537946029006668;-0.277375542406631;0.0668801954607623;-0.127557858694184;0.132903104760232;-0.284733864894007;0.0687788623419091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67191631592466;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.259060768785045;0.231477918230389;0.233011233871115;0.23235439287634;0.232438196372746;0.238049773353802;0.242762568443466;0.232392583857586;0.241431016229728;0.243612791619466;0.246202538770495;0.241983838520483;0.231125567866386;0.233869935196237;0.232274125314472;0.232379472543218;0.238920270305868;0.238141229551513;0.226996354107919;0.228423689763936;0.247090724218422;0.231588031188453;0.233575691077066;0.228243025402248;0.240776130760114;0.236769257943707;0.238241215078034;0.237206064919968;0.234976679122684;0.2356438194893;0.240321499905177;0.232355762822942;0.237524391833305;0.238923221866516;0.243644273406648;0.227604452569155;0.235202532074449;0.225884407065661;0.23651617873803;0.244145747692729;0.242138055449983;0.244539921671088;0.232156017642794;0.237505716086925;0.23849947743351;0.236660474254759;0.236368708055913;0.234136586913222;0.233882329026293;0.238699795189755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106513027938458;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"453" "CONS" 14 5 0.9 0.904255319148936 0.833333333333333 0.504824629456113 0.8635 0.859504132231405 0.867248062015504 0.726729279170484 0.8475 0.854736842105263 0.840952380952381 0.694972325637563 "X1;X5;X8;X11;X12;X25;X29;X31;X32;X38;X41;X45;X48;X91" "1.96373834450341;NA;NA;NA;0.00668526788036239;NA;NA;-0.281805660254482;NA;NA;1.33809587996866;0.211768455568811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.479702733129501;NA;NA;NA;0.916964123676086;NA;1.47570094660354;0.0981646511034424;NA;NA;NA;NA;NA;0.0866357852239006;NA;NA;1.37906815543693;NA;NA;NA;-0.192554269161914;NA;NA;0.319807434802738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.54487465462801;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.208855355971843;NA;NA;NA;0.1897617197063;NA;NA;0.190299142433523;NA;NA;0.185273421094671;0.174813439413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.173300220573147;NA;NA;NA;0.176444867596123;NA;0.199589490427939;0.186530116128062;NA;NA;NA;NA;NA;0.183773827583303;NA;NA;0.204715164813067;NA;NA;NA;0.192867194583924;NA;NA;0.192248445178581;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.097610557998597;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"454" "IG" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.8715 0.869834710743802 0.873062015503876 0.742787060946138 0.8585 0.857894736842105 0.859047619047619 0.716536254176434 "X1;X31;X41;X39;X36;X2;X7;X35;X33;X49;X44;X32;X9;X38;X46;X40;X34;X10;X8;X5;X6;X47;X45;X21;X4;X29;X50;X43;X37;X42;X11;X48;X20;X91;X25;X28;X3;X19;X23;X18;X30;X12;X15;X13;X14;X27;X22;X16;X17;X24;X26" "2.29010844057815;-0.364575565397003;-0.235635853380084;0.131034233341371;0.0339756009163171;-0.153132611691017;-0.108920609615572;-0.174893342093831;0.265477677643192;0.125312496146381;1.19863165252071;0.200462193679395;-0.0919985498629214;-0.031590771322611;0.188573174190368;-0.224599361407589;0.25266003985458;0.0794428169615011;0.182999319525601;-0.073165058407127;1.62907656376694;-0.14021040075877;-0.129766318665371;-0.130325821816073;0.0836298430263533;0.0285371199123369;-0.0239797530053065;-0.0933316926435677;0.550198725238825;-0.196523537431725;1.39867963310015;-0.0990007990005723;-0.100022346038849;-0.128617841952807;-0.0508611029983876;0.594510167427244;0.00696611855888246;0.0414238854209373;0.208853263025189;-0.0553348498412107;1.33351503190342;0.350886548667304;-0.125419557869891;0.537946029006666;-0.27737554240663;0.0668801954607626;-0.127557858694184;0.132903104760232;-0.284733864894007;0.068778862341909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67191631592465;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.259060768785045;0.23147791823039;0.233011233871116;0.232354392876341;0.232438196372746;0.238049773353802;0.242762568443466;0.232392583857586;0.241431016229728;0.243612791619466;0.246202538770495;0.241983838520483;0.231125567866386;0.233869935196238;0.232274125314472;0.232379472543219;0.238920270305868;0.238141229551514;0.226996354107919;0.228423689763936;0.247090724218422;0.231588031188453;0.233575691077066;0.228243025402248;0.240776130760114;0.236769257943706;0.238241215078034;0.237206064919968;0.234976679122684;0.2356438194893;0.240321499905176;0.232355762822942;0.237524391833306;0.238923221866516;0.243644273406648;0.227604452569156;0.235202532074449;0.225884407065661;0.23651617873803;0.244145747692729;0.242138055449984;0.244539921671088;0.232156017642794;0.237505716086925;0.23849947743351;0.23666047425476;0.236368708055913;0.234136586913222;0.233882329026293;0.238699795189755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106513027938458;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"455" "IGR" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.8715 0.869834710743802 0.873062015503876 0.742787060946138 0.8585 0.857894736842105 0.859047619047619 0.716536254176434 "X7;X1;X10;X36;X31;X39;X3;X41;X5;X19;X6;X9;X35;X2;X49;X13;X16;X20;X37;X42;X46;X44;X50;X33;X21;X48;X91;X34;X4;X8;X18;X30;X40;X17;X15;X11;X38;X25;X45;X32;X43;X14;X28;X27;X22;X29;X47;X26;X24;X23;X12" "2.29010844057815;-0.364575565397003;-0.235635853380086;0.13103423334137;0.0339756009163195;-0.153132611691018;-0.108920609615576;-0.174893342093831;0.265477677643191;0.125312496146385;1.19863165252071;0.200462193679396;-0.0919985498629228;-0.0315907713226106;0.188573174190368;-0.224599361407587;0.252660039854578;0.0794428169615011;0.182999319525602;-0.0731650584071266;1.62907656376694;-0.140210400758769;-0.12976631866537;-0.130325821816071;0.0836298430263522;0.0285371199123368;-0.0239797530053076;-0.0933316926435675;0.550198725238824;-0.196523537431726;1.39867963310016;-0.0990007990005725;-0.10002234603885;-0.128617841952808;-0.0508611029983839;0.594510167427248;0.00696611855888414;0.0414238854209394;0.208853263025188;-0.0553348498412173;1.33351503190342;0.350886548667303;-0.12541955786989;0.537946029006668;-0.277375542406628;0.0668801954607622;-0.127557858694185;0.132903104760232;-0.284733864894008;0.0687788623419075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67191631592466;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.259060768785046;0.231477918230389;0.233011233871116;0.23235439287634;0.232438196372746;0.238049773353802;0.242762568443466;0.232392583857586;0.241431016229728;0.243612791619465;0.246202538770495;0.241983838520483;0.231125567866386;0.233869935196238;0.232274125314472;0.232379472543219;0.238920270305868;0.238141229551514;0.226996354107918;0.228423689763936;0.247090724218422;0.231588031188453;0.233575691077066;0.228243025402248;0.240776130760114;0.236769257943707;0.238241215078035;0.237206064919968;0.234976679122684;0.2356438194893;0.240321499905176;0.232355762822942;0.237524391833305;0.238923221866516;0.243644273406648;0.227604452569156;0.235202532074449;0.22588440706566;0.23651617873803;0.244145747692729;0.242138055449983;0.244539921671088;0.232156017642794;0.237505716086926;0.23849947743351;0.236660474254759;0.236368708055913;0.234136586913222;0.233882329026294;0.238699795189755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106513027938458;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"456" "ONER" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.8715 0.869834710743802 0.873062015503876 0.742787060946138 0.8585 0.857894736842105 0.859047619047619 0.716536254176434 "X31;X7;X10;X39;X33;X5;X36;X37;X42;X48;X38;X41;X1;X32;X49;X19;X50;X91;X6;X47;X35;X44;X40;X45;X18;X9;X43;X4;X22;X34;X11;X46;X3;X29;X20;X27;X23;X26;X8;X28;X24;X15;X30;X21;X2;X25;X12;X13;X14;X16;X17" "2.29010844057814;-0.364575565397003;-0.235635853380088;0.131034233341372;0.0339756009163182;-0.153132611691018;-0.108920609615574;-0.174893342093832;0.265477677643193;0.125312496146386;1.19863165252071;0.200462193679395;-0.0919985498629231;-0.0315907713226103;0.188573174190368;-0.224599361407587;0.252660039854579;0.079442816961503;0.182999319525599;-0.0731650584071261;1.62907656376694;-0.140210400758769;-0.12976631866537;-0.130325821816072;0.0836298430263538;0.0285371199123373;-0.0239797530053086;-0.0933316926435657;0.550198725238823;-0.196523537431725;1.39867963310016;-0.0990007990005738;-0.100022346038847;-0.128617841952808;-0.050861102998385;0.594510167427243;0.00696611855888231;0.0414238854209391;0.208853263025187;-0.0553348498412145;1.33351503190342;0.350886548667303;-0.125419557869891;0.537946029006666;-0.277375542406629;0.0668801954607629;-0.127557858694185;0.132903104760233;-0.284733864894008;0.0687788623419078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67191631592465;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.259060768785046;0.231477918230389;0.233011233871116;0.23235439287634;0.232438196372746;0.238049773353802;0.242762568443466;0.232392583857586;0.241431016229728;0.243612791619465;0.246202538770494;0.241983838520483;0.231125567866386;0.233869935196238;0.232274125314472;0.232379472543219;0.238920270305868;0.238141229551513;0.226996354107919;0.228423689763936;0.247090724218422;0.231588031188453;0.233575691077066;0.228243025402247;0.240776130760114;0.236769257943707;0.238241215078034;0.237206064919968;0.234976679122684;0.2356438194893;0.240321499905176;0.232355762822942;0.237524391833305;0.238923221866516;0.243644273406648;0.227604452569155;0.235202532074449;0.225884407065661;0.23651617873803;0.244145747692729;0.242138055449983;0.244539921671088;0.232156017642794;0.237505716086925;0.23849947743351;0.236660474254759;0.236368708055913;0.234136586913222;0.233882329026294;0.238699795189755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106513027938458;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"457" "RELIEF" 1 1 0.95 1 0.166666666666667 0.39780542762657 0.6225 0.568181818181818 0.673449612403101 0.243064514760796 0.621 0.591578947368421 0.647619047619048 0.239453067341468 "X91" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.599489405044885;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0491696755423406;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"458" "RFI" 1 1 0.95 1 0.166666666666667 0.39780542762657 0.6225 0.568181818181818 0.673449612403101 0.243064514760796 0.621 0.591578947368421 0.647619047619048 0.239453067341468 "X91" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.599489405044885;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0491696755423406;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"459" "SU" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.8715 0.869834710743802 0.873062015503876 0.742787060946138 0.8585 0.857894736842105 0.859047619047619 0.716536254176434 "X1;X31;X7;X36;X41;X39;X10;X2;X35;X49;X5;X9;X6;X3;X44;X33;X46;X19;X37;X20;X34;X42;X50;X21;X8;X48;X4;X40;X91;X13;X38;X16;X32;X11;X45;X18;X30;X43;X25;X15;X28;X47;X17;X29;X14;X27;X22;X23;X26;X12;X24" "2.29010844057815;-0.364575565397003;-0.235635853380083;0.131034233341371;0.0339756009163151;-0.153132611691016;-0.108920609615571;-0.174893342093831;0.26547767764319;0.12531249614638;1.19863165252071;0.200462193679396;-0.0919985498629231;-0.0315907713226105;0.188573174190369;-0.224599361407589;0.25266003985458;0.0794428169615012;0.182999319525604;-0.0731650584071274;1.62907656376694;-0.140210400758769;-0.12976631866537;-0.130325821816074;0.0836298430263539;0.028537119912338;-0.0239797530053067;-0.093331692643568;0.550198725238824;-0.196523537431725;1.39867963310015;-0.0990007990005735;-0.100022346038849;-0.128617841952807;-0.0508611029983877;0.594510167427244;0.00696611855888259;0.0414238854209395;0.208853263025187;-0.0553348498412116;1.33351503190342;0.350886548667305;-0.12541955786989;0.537946029006667;-0.27737554240663;0.0668801954607616;-0.127557858694185;0.132903104760231;-0.284733864894008;0.0687788623419077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67191631592465;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.259060768785046;0.23147791823039;0.233011233871116;0.232354392876341;0.232438196372746;0.238049773353802;0.242762568443466;0.232392583857586;0.241431016229728;0.243612791619466;0.246202538770495;0.241983838520484;0.231125567866386;0.233869935196238;0.232274125314472;0.232379472543219;0.238920270305868;0.238141229551514;0.226996354107919;0.228423689763936;0.247090724218423;0.231588031188453;0.233575691077066;0.228243025402248;0.240776130760115;0.236769257943707;0.238241215078035;0.237206064919969;0.234976679122685;0.2356438194893;0.240321499905176;0.232355762822942;0.237524391833306;0.238923221866517;0.243644273406648;0.227604452569156;0.235202532074449;0.225884407065661;0.23651617873803;0.244145747692729;0.242138055449983;0.244539921671088;0.232156017642795;0.237505716086926;0.23849947743351;0.23666047425476;0.236368708055913;0.234136586913223;0.233882329026294;0.238699795189755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106513027938458;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"460" "SVM-RFE" 23 6 0.83 0.819148936170213 1 0.462267267743469 0.874 0.875 0.873062015503876 0.747859913654959 0.86 0.865263157894737 0.855238095238095 0.719843411175873 "X1;X11;X2;X21;X28;X29;X31;X36;X41;X42;X44;X45;X52;X57;X59;X64;X65;X66;X69;X70;X82;X83;X91" "2.24638760297381;-0.405672297465103;NA;NA;NA;NA;NA;NA;NA;NA;1.62859289027301;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46883475215957;NA;NA;NA;NA;NA;NA;-0.266127912927516;0.384085842665243;NA;1.30320423034665;NA;NA;NA;NA;0.531467563658727;NA;NA;NA;NA;1.3269041116525;0.341683419263626;NA;0.409912546764072;-0.40399259283966;NA;NA;NA;NA;NA;NA;0.266367324584206;NA;NA;NA;NA;-0.420588244618265;NA;0.226705360308493;NA;NA;NA;NA;0.343336814934801;-0.345958687382602;-0.192537258140187;NA;NA;-0.326865992508332;0.526309355991964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.457717165302483;-0.466574458618229;NA;NA;NA;NA;NA;NA;NA;1.66682207584474;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.203762424760229;0.178465747761708;NA;NA;NA;NA;NA;NA;NA;NA;0.107346998010437;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.210959172018384;NA;NA;NA;NA;NA;NA;0.203720660275966;0.199415034693265;NA;0.185611163930378;NA;NA;NA;NA;0.177434388712849;NA;NA;NA;NA;0.220647316122559;0.219912179128972;NA;0.21318563657502;0.219620361992353;NA;NA;NA;NA;NA;NA;0.196933847018716;NA;NA;NA;NA;0.207237109053217;NA;0.20302276891844;NA;NA;NA;NA;0.220143559814657;0.216928489655201;0.218881269283026;NA;NA;0.222076189094109;0.226232649918612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.176928243128404;0.178102174008909;NA;NA;NA;NA;NA;NA;NA;0.105711406683153;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"461" "GAMMA_BACK" 72 6 0.34 0.297872340425532 1 0.15755219781222 0.883 0.884297520661157 0.881782945736434 0.765873496553555 0.862 0.870526315789474 0.854285714285714 0.724050272607687 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X52;X54;X59;X60;X62;X64;X65;X66;X67;X68;X70;X75;X78;X80;X83;X84;X91;X92;X94;X95;X97;X100" "2.38709657759448;-0.334855689472808;-0.223877299580473;0.215243864663746;-0.00625044972114513;-0.227449094813206;-0.14464347574257;-0.244195752958004;0.330412383090258;0.110398660677879;1.28291094374806;0.252068496772434;-0.157728515950197;-0.0657650538016464;0.220380018734175;-0.21207042871654;0.286732841759119;0.0552498326502895;0.180732937210765;-0.104637335230651;1.65162457463281;-0.173980598075706;-0.130261811469357;-0.0756106117281245;0.0616082871159411;0.00231375544004738;0.00336330980052719;-0.0827369224948028;0.529524709502212;-0.197195690796117;1.44775548281429;-0.0472043214234574;0.00174927317515444;-0.146374936791232;-0.0449305297183759;0.589131926993428;-0.0851413243804313;0.024943626703674;0.174399107032306;-0.0389629425865405;1.35465954166467;0.391376980560125;-0.066369150423352;0.465329158379397;-0.301902788019155;0.156330472792731;-0.0686252069966004;0.0346744958381854;-0.321909750301825;0.0666743189049474;NA;0.289093961746326;NA;-0.211676892937038;NA;NA;NA;NA;0.19735727145677;-0.199749244215748;NA;-0.121797551143113;NA;0.326658743131685;-0.360433026386918;-0.342194029982996;-0.207928020188109;0.346468197926374;NA;0.437101318698924;NA;NA;NA;NA;0.366080685576167;NA;NA;0.106675524514543;NA;-0.403988297147854;NA;NA;-0.463634873931301;0.45300921714175;NA;NA;NA;NA;NA;NA;1.69820573841566;0.0950362790075113;NA;-0.172936266430063;-0.0551956920680484;NA;0.134292045375918;NA;NA;-0.0455674560736456" "0.268282379214708;0.239955994665759;0.239403131575162;0.242820035204488;0.237520794517484;0.244554539315409;0.249887688210208;0.241411271936883;0.250529267446948;0.251797841545785;0.255059213908498;0.250453204024931;0.239141063064252;0.24147956796977;0.239729909474113;0.237181478352474;0.246675952213567;0.24597164111962;0.233237557847673;0.235392529680143;0.255755491935967;0.239791015832111;0.245710715087999;0.234071241776696;0.24420479489032;0.246009825029328;0.245612830805656;0.246650830571456;0.241386329378607;0.241340132034541;0.248066749591504;0.24003078105511;0.247266412025613;0.247623688581562;0.253500067256618;0.235516271198822;0.241589189423718;0.230523521831612;0.241348473624494;0.251933262665204;0.249515735499303;0.250843677842257;0.239774051350859;0.24531586062559;0.247815304308146;0.245535194392006;0.243242251856769;0.243610878666923;0.240787010121711;0.248286575947908;NA;0.21721018015055;NA;0.212702311321705;NA;NA;NA;NA;0.226200611052668;0.223562087457783;NA;0.237792252420308;NA;0.239461109091069;0.229999919717192;0.238488692346317;0.238829760324822;0.234336188423303;NA;0.242716285285537;NA;NA;NA;NA;0.206454760455064;NA;NA;0.200579599550923;NA;0.206717139423398;NA;NA;0.189194841144739;0.19246552953565;NA;NA;NA;NA;NA;NA;0.110103045381235;0.082970549297743;NA;0.0783640670898509;0.0779155893720993;NA;0.0816073954497495;NA;NA;0.0781902001840413" 1
"462" "GAMMA_BF" 65 6 0.41 0.372340425531915 1 0.185391168704756 0.879 0.877066115702479 0.880813953488372 0.757789046759288 0.863 0.873684210526316 0.853333333333333 0.726201162934936 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X52;X54;X58;X59;X75;X78;X80;X83;X84;X85;X91;X92;X94;X95;X97" "2.37474019222452;-0.338045711773595;-0.229141191252979;0.146061698284793;-0.00863079356916263;-0.192912963111102;-0.120927615750962;-0.195175770429284;0.292374002498261;0.119469674319222;1.23111128688563;0.228132585956409;-0.114204928249077;-0.0202958117010819;0.254944429599141;-0.219771576767372;0.266632120089171;0.0187591667649429;0.171496187305589;-0.0992369689318982;1.64609127265149;-0.169477068212252;-0.169956052831949;-0.111895963745065;0.0511100886565462;0.0260309787225799;0.0148815318226892;-0.0767372354514577;0.582535542376622;-0.209252124471088;1.38057645620691;-0.0763157832802934;-0.0484426673025625;-0.163170716085697;-0.00312602810545959;0.578072993143991;-0.0402884190437642;0.0484087252683751;0.19276575318273;-0.00987360209376331;1.32728175070775;0.370729409867918;-0.0725128130895538;0.477528224034368;-0.308874537801958;0.187439460866994;-0.104094414868922;0.0903479048287602;-0.348460548829237;0.0882311497335484;NA;0.283938945994763;NA;-0.234961803815434;NA;NA;NA;-0.158565435737453;0.203862159290546;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.322497474113124;NA;NA;0.101707207230039;NA;-0.382599619576236;NA;NA;-0.501327835244287;0.41507639637136;0.0872205048942285;NA;NA;NA;NA;NA;1.68637589164849;0.0941009657414845;NA;-0.167914411438673;-0.0787928825063747;NA;0.140828167976862;NA;NA;NA" "0.265682621565002;0.236672369610636;0.237614595097124;0.239647314072802;0.234470479080587;0.241826235926157;0.247522734680748;0.23800523867462;0.246962012296638;0.249784975963756;0.251889694251336;0.246070111980798;0.237217044028616;0.237352657608414;0.237515734886982;0.236493999779161;0.243625465222104;0.24197374181652;0.230465867903213;0.233067215769585;0.25233820979755;0.238126806162011;0.240842176944079;0.231244800633293;0.241722808659868;0.242810025974674;0.242525729283269;0.244080726314343;0.23828162989779;0.240424736869503;0.243787956971706;0.237933436474559;0.244353554580989;0.245404344201391;0.250817843619959;0.23345514142855;0.240631326532055;0.229245854020151;0.239734235409269;0.249814626166945;0.24718183279566;0.248246053048841;0.2365572281718;0.242737020326027;0.24468157246444;0.242262308753898;0.240458137962885;0.239680921164174;0.238307186934795;0.245923918500596;NA;0.210706632515505;NA;0.213623453686785;NA;NA;NA;0.224506545144311;0.2240398453384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.203942243783117;NA;NA;0.199681300082344;NA;0.204489048402215;NA;NA;0.205773603736987;0.221913280684158;0.207541989070729;NA;NA;NA;NA;NA;0.10899782322644;0.0820617344635188;NA;0.0779233468039239;0.0770171898756334;NA;0.0803384883591602;NA;NA;NA" 1
