"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"457" "RELIEF" 2 2 0.96 1 0.333333333333333 0.56544486128752 0.6915 0.667695473251029 0.714007782101167 0.382174946639147 0.693 0.658215010141988 0.726824457593688 0.386060215943664 "X91;X41" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.799078941725638;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.761527014966417;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0560045211590623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0567215598796656;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
"458" "RFI" 6 6 1 1 1 1 0.8555 0.848765432098765 0.861867704280156 0.710741617797407 0.866 0.865111561866126 0.866863905325444 0.731956432841026 "X91;X41;X11;X21;X1;X31" "1.44289050152353;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.4482497173511;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45825673934443;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.36097663047481;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58021579962194;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49181779364164;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0922520913372293;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921803208909284;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0934893900429796;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0894233819406828;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.097079554554987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0940235736966139;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
"459" "SU" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.858 0.854938271604938 0.860894941634241 0.715794531052059 0.8585 0.863083164300203 0.854043392504931 0.717056633486994 "X41;X91;X1;X11;X21;X31;X12;X45;X50;X24;X48;X14;X19;X34;X16;X47;X22;X20;X33;X35;X4;X39;X43;X8;X13;X40;X30;X38;X23;X6;X46;X5;X27;X3;X44;X49;X42;X26;X29;X7;X28;X37;X36;X2;X18;X15;X25;X10;X32;X9;X17" "1.3848497546176;0.0469716161061376;-0.000195570900484716;0.107483375294127;0.0244376903796275;0.0991973853939755;0.0487773089696749;0.0106432759702209;-0.154114431066417;-0.0348919240072927;1.41135301283059;0.142490162390869;0.0102405109458878;-0.00159737439486114;0.0480800173209067;0.033717086996807;-0.0898763228922497;-0.176500938730673;0.0384536159857381;0.120909521468523;1.49045027927208;0.107692100749715;-0.0242128815359572;0.0782692079835294;-0.048758308338639;0.0644837355559077;-0.0920120814907983;-0.020028019686679;-0.00168890259117823;-0.0492788505964704;1.41693583914934;-0.0693924241836624;-0.0554422057286603;-0.0733348220486673;0.0263276637658915;0.202603253959626;0.0822755157626005;0.0508127095761069;-0.154774597674448;-0.0279538344296257;1.55558582667762;-0.0358503333782245;-0.171306567936899;-0.0492923947766431;0.114177984220723;0.0487204205646764;-0.132919608003951;0.0303647066484122;0.144941296502461;0.154223607564701;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.52618125788331;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.126979218678292;0.108034530006036;0.114371414582425;0.106987153657468;0.109167562195883;0.111601971034385;0.112596961209667;0.107749936948397;0.111654845726809;0.110170875972605;0.124023990069986;0.112907313373071;0.111363778033954;0.108667838083457;0.110265552546169;0.106604189203772;0.108351596929822;0.111407526431206;0.106971284539219;0.110788377649636;0.128671738067835;0.109304062883142;0.112902024339005;0.108972560285108;0.111829520194828;0.108426298005956;0.109440428596274;0.108615850073689;0.104321695386175;0.104888249461184;0.124225559969411;0.110539022051154;0.107251062887907;0.108544874713237;0.112300033196702;0.109616886145135;0.11388675969768;0.112983866709438;0.110929683900982;0.110673272204163;0.128592745147011;0.107628918024247;0.110957046446635;0.110873367007219;0.109759435108018;0.11032757690667;0.111669554799711;0.108498571904997;0.109996260764996;0.109777319733728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0973789123335563;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
"460" "SVM-RFE" 14 6 0.92 0.914893617021277 1 0.626176703844602 0.861 0.863168724279835 0.858949416342412 0.721927427433081 0.859 0.856997971602434 0.86094674556213 0.717944717164564 "X1;X11;X12;X18;X21;X31;X36;X39;X41;X57;X6;X72;X79;X91" "1.39784699461755;NA;NA;NA;NA;0.130501821313924;NA;NA;NA;NA;1.41919090207982;0.216061418237265;NA;NA;NA;NA;NA;-0.136623278704984;NA;NA;1.48932437362719;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3854966521718;NA;NA;NA;NA;0.187377208076708;NA;NA;-0.187902880909016;NA;1.61595773055409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.224908673214743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.185926672981893;NA;NA;NA;NA;NA;NA;0.136895119902002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.51995550347427;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.108086026699172;NA;NA;NA;NA;0.0927467908444724;NA;NA;NA;NA;0.114203143296586;0.0985591025959308;NA;NA;NA;NA;NA;0.0966554392596916;NA;NA;0.0956882392357429;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.112798703286848;NA;NA;NA;NA;0.0974920010286323;NA;NA;0.0975363290286699;NA;0.0993255189722558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0741564368432481;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0906529770413727;NA;NA;NA;NA;NA;NA;0.0922647713169665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0958135091774203;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
"461" "GAMMA_BACK" 73 6 0.33 0.287234042553192 1 0.153649853466007 0.867 0.866255144032922 0.867704280155642 0.733849268697396 0.85 0.840770791075051 0.858974358974359 0.69995100625838 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X54;X55;X56;X57;X59;X61;X63;X64;X66;X69;X71;X72;X75;X76;X79;X84;X88;X91;X92;X94;X95;X96;X98" "1.43904577190758;0.0396088112841606;0.03474911646841;0.0686339634070964;0.0111456092084088;0.130681850239136;0.0749119846710532;-0.0189703174092254;-0.142813449600888;-0.0548548833005081;1.43289163549914;0.180270361058936;-0.0280106942008322;0.036226385704935;0.0320672214184284;0.0226713786914133;-0.0841906194924288;-0.184051367047938;0.0779610914123211;0.0996721771012403;1.55376861185475;0.1172056428895;-0.020328223252861;0.0438780492571826;-0.0399591322540153;0.0551255889675629;-0.0897620817972964;-0.00397372426314102;-0.0202678558970763;-0.0477030156222484;1.4472707550816;-0.102675860909887;-0.0568252913507602;-0.0550292679021712;0.0150528038228611;0.208572882557994;0.100881437379427;0.0571917024031627;-0.203943887981095;0.00253705245204541;1.59486291778336;-0.0192905983197985;-0.178852156653479;-0.0724938164742188;0.11716747966401;0.0383150841993188;-0.10637001430061;0.0248651852347429;0.138872438477291;0.187562454548094;NA;NA;NA;0.23662626157542;0.0416221323075581;-0.0692479019356233;0.252491227466471;NA;-0.178657694185905;NA;0.0313480449681229;NA;0.134163712528532;0.105059790079077;NA;-0.168620930855678;NA;NA;-0.125861361639139;NA;0.0798546672224644;-0.141578726348801;NA;NA;-0.0984885429412647;-0.129749120515237;NA;NA;0.181370687511361;NA;NA;NA;NA;0.11194708718749;NA;NA;NA;-0.122762855729419;NA;NA;1.55784707114681;-0.166647325868389;NA;-0.074910321597495;0.140159423052852;0.040175050626716;NA;0.012638890755919;NA;NA" "0.131973654844817;0.111448833258589;0.116563119786871;0.110619329419365;0.112641918237674;0.114949431949354;0.116314795914171;0.111336563394642;0.114995205995706;0.113491754085151;0.128192724907384;0.117051541781548;0.11539165192045;0.111127375725081;0.113261087324365;0.109346388008564;0.111048613830064;0.114890878720915;0.10952820250889;0.114732928312393;0.133613195988769;0.112541330457036;0.116679188502965;0.112517294413362;0.114606203553595;0.110984123378235;0.113182277015212;0.1120514258131;0.107100424622585;0.107376922421617;0.127648005374789;0.113935767326266;0.111161698372535;0.110803466531559;0.11581508696296;0.113280979355285;0.11717453310915;0.116127401949763;0.114659013774665;0.114106269231454;0.13094949228631;0.110331849738239;0.113878098767686;0.113651872236193;0.112980834379098;0.11298858296339;0.115400792342939;0.111864441804857;0.112352002330979;0.112043723392266;NA;NA;NA;0.113525255180878;0.106637636375361;0.107808802296744;0.106968242992647;NA;0.106598703907331;NA;0.107019720077732;NA;0.106650746865564;0.106298760754246;NA;0.107564799700175;NA;NA;0.107838524125901;NA;0.103168949950864;0.108433685730714;NA;NA;0.10746476313142;0.109731836342593;NA;NA;0.111481341005023;NA;NA;NA;NA;0.092747281300809;NA;NA;NA;0.0914621050456328;NA;NA;0.100158016664006;0.074142613966572;NA;0.0753254828842304;0.0778051554911604;0.0741366439698934;NA;0.0742401160991712;NA;NA" 2
"462" "GAMMA_BF" 73 6 0.33 0.287234042553192 1 0.153649853466007 0.865 0.866255144032922 0.863813229571984 0.729900384129374 0.851 0.841784989858012 0.859960552268245 0.701951986825378 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X54;X55;X56;X57;X59;X61;X63;X64;X66;X71;X72;X75;X76;X79;X84;X88;X91;X92;X94;X95;X96;X98;X99" "1.4358433344546;0.0462389570974407;0.043304151157925;0.0628049259404792;0.00335041811654886;0.138002887135457;0.0718186332065919;-0.00762463680042457;-0.14791316115555;-0.0623072811943066;1.43727850181553;0.176721255791646;-0.0221818342688403;0.035629921248173;0.0293869051128608;0.0161256566951728;-0.075022923949499;-0.187228790501425;0.0662619769852305;0.107650666124133;1.55733110672549;0.118665354577306;-0.0309251028892747;0.0455128943471202;-0.0387320576432377;0.0602242834505754;-0.0877734053374015;-0.0045823325667813;-0.0233154231919709;-0.043452742144928;1.45134925114372;-0.105598678964056;-0.0592558597914893;-0.0530079568025565;0.0154844931747526;0.216846929920436;0.097596508295549;0.0589705496796988;-0.207135824483271;-0.00598114108509958;1.5998418769411;-0.0190684564022406;-0.178339319135685;-0.0684623035088504;0.129504721536917;0.0381718063515009;-0.107229707819416;0.0112086390784962;0.137674844309878;0.190054688002704;NA;NA;NA;0.228968999953523;0.0411671181721113;-0.067828342643309;0.256567596045417;NA;-0.173224551194364;NA;0.0110067655007554;NA;0.104204603271364;0.0806123940734537;NA;-0.206040239759029;NA;NA;NA;NA;0.0812660699047492;-0.148955227450629;NA;NA;-0.100566729584495;-0.131195753798782;NA;NA;0.192482328115057;NA;NA;NA;NA;0.111524051951057;NA;NA;NA;-0.119868718066995;NA;NA;1.55950913268542;-0.163444295679485;NA;-0.076799185657744;0.146577540880322;0.0363657733557083;NA;0.0146796468634625;-0.0892357146912015;NA" "0.132027940760278;0.111516549631175;0.116963586259863;0.110430547245919;0.112792365603095;0.114547849918246;0.116369926357259;0.111225708314236;0.115082966771182;0.11329660616857;0.128458517393485;0.116724217973275;0.115062179921521;0.111031363576365;0.113270941156275;0.109091256251817;0.111027111387347;0.114825667300651;0.109422807621582;0.114695084525549;0.133402065675183;0.112595688341306;0.116149821310837;0.112456608945389;0.114625181825877;0.110912824175144;0.113265288419742;0.111871901666013;0.107062408426665;0.10732383966835;0.127940540545374;0.113914947024291;0.111183476901825;0.110885548041619;0.115835683998219;0.113080345273124;0.117082842417166;0.116326105840061;0.114880820430317;0.113896055771618;0.131159299364225;0.110416448767833;0.11354989825577;0.113684762024713;0.112559899650087;0.113122312165572;0.115567439370376;0.112059504369205;0.112260700630202;0.112120287032762;NA;NA;NA;0.113440628387953;0.106580857458297;0.107960033737775;0.106935860069154;NA;0.106490173256583;NA;0.103927189737313;NA;0.104380456557021;0.104124379881227;NA;0.104399675523626;NA;NA;NA;NA;0.103280834347442;0.108161966334477;NA;NA;0.107558073862121;0.109503143339486;NA;NA;0.111367394254587;NA;NA;NA;NA;0.0926980517232144;NA;NA;NA;0.0913900938668573;NA;NA;0.100336192202691;0.0739981460680832;NA;0.0754647383750436;0.07756746886192;0.0739860651993842;NA;0.0741536167739051;0.0777157183970247;NA" 2
"463" "GAMMA_FORW" 73 6 0.33 0.287234042553192 1 0.153649853466007 0.865 0.866255144032922 0.863813229571984 0.729900384129374 0.851 0.841784989858012 0.859960552268245 0.701951986825378 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X54;X55;X56;X57;X59;X61;X63;X64;X66;X71;X72;X75;X76;X79;X84;X88;X91;X92;X94;X95;X96;X98;X99" "1.4358433344546;0.0462389570974407;0.043304151157925;0.0628049259404792;0.00335041811654886;0.138002887135457;0.0718186332065919;-0.00762463680042457;-0.14791316115555;-0.0623072811943066;1.43727850181553;0.176721255791646;-0.0221818342688403;0.035629921248173;0.0293869051128608;0.0161256566951728;-0.075022923949499;-0.187228790501425;0.0662619769852305;0.107650666124133;1.55733110672549;0.118665354577306;-0.0309251028892747;0.0455128943471202;-0.0387320576432377;0.0602242834505754;-0.0877734053374015;-0.0045823325667813;-0.0233154231919709;-0.043452742144928;1.45134925114372;-0.105598678964056;-0.0592558597914893;-0.0530079568025565;0.0154844931747526;0.216846929920436;0.097596508295549;0.0589705496796988;-0.207135824483271;-0.00598114108509958;1.5998418769411;-0.0190684564022406;-0.178339319135685;-0.0684623035088504;0.129504721536917;0.0381718063515009;-0.107229707819416;0.0112086390784962;0.137674844309878;0.190054688002704;NA;NA;NA;0.228968999953523;0.0411671181721113;-0.067828342643309;0.256567596045417;NA;-0.173224551194364;NA;0.0110067655007554;NA;0.104204603271364;0.0806123940734537;NA;-0.206040239759029;NA;NA;NA;NA;0.0812660699047492;-0.148955227450629;NA;NA;-0.100566729584495;-0.131195753798782;NA;NA;0.192482328115057;NA;NA;NA;NA;0.111524051951057;NA;NA;NA;-0.119868718066995;NA;NA;1.55950913268542;-0.163444295679485;NA;-0.076799185657744;0.146577540880322;0.0363657733557083;NA;0.0146796468634625;-0.0892357146912015;NA" "0.132027940760278;0.111516549631175;0.116963586259863;0.110430547245919;0.112792365603095;0.114547849918246;0.116369926357259;0.111225708314236;0.115082966771182;0.11329660616857;0.128458517393485;0.116724217973275;0.115062179921521;0.111031363576365;0.113270941156275;0.109091256251817;0.111027111387347;0.114825667300651;0.109422807621582;0.114695084525549;0.133402065675183;0.112595688341306;0.116149821310837;0.112456608945389;0.114625181825877;0.110912824175144;0.113265288419742;0.111871901666013;0.107062408426665;0.10732383966835;0.127940540545374;0.113914947024291;0.111183476901825;0.110885548041619;0.115835683998219;0.113080345273124;0.117082842417166;0.116326105840061;0.114880820430317;0.113896055771618;0.131159299364225;0.110416448767833;0.11354989825577;0.113684762024713;0.112559899650087;0.113122312165572;0.115567439370376;0.112059504369205;0.112260700630202;0.112120287032762;NA;NA;NA;0.113440628387953;0.106580857458297;0.107960033737775;0.106935860069154;NA;0.106490173256583;NA;0.103927189737313;NA;0.104380456557021;0.104124379881227;NA;0.104399675523626;NA;NA;NA;NA;0.103280834347442;0.108161966334477;NA;NA;0.107558073862121;0.109503143339486;NA;NA;0.111367394254587;NA;NA;NA;NA;0.0926980517232144;NA;NA;NA;0.0913900938668573;NA;NA;0.100336192202691;0.0739981460680832;NA;0.0754647383750436;0.07756746886192;0.0739860651993842;NA;0.0741536167739051;0.0777157183970247;NA" 2
"464" "GAMMA_HC" 73 6 0.33 0.287234042553192 1 0.153649853466007 0.867 0.866255144032922 0.867704280155642 0.733849268697396 0.85 0.840770791075051 0.858974358974359 0.69995100625838 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X54;X55;X56;X57;X59;X61;X63;X64;X66;X69;X71;X72;X75;X76;X79;X84;X88;X91;X92;X94;X95;X96;X98" "1.43904577190758;0.0396088112841606;0.03474911646841;0.0686339634070964;0.0111456092084088;0.130681850239136;0.0749119846710532;-0.0189703174092254;-0.142813449600888;-0.0548548833005081;1.43289163549914;0.180270361058936;-0.0280106942008322;0.036226385704935;0.0320672214184284;0.0226713786914133;-0.0841906194924288;-0.184051367047938;0.0779610914123211;0.0996721771012403;1.55376861185475;0.1172056428895;-0.020328223252861;0.0438780492571826;-0.0399591322540153;0.0551255889675629;-0.0897620817972964;-0.00397372426314102;-0.0202678558970763;-0.0477030156222484;1.4472707550816;-0.102675860909887;-0.0568252913507602;-0.0550292679021712;0.0150528038228611;0.208572882557994;0.100881437379427;0.0571917024031627;-0.203943887981095;0.00253705245204541;1.59486291778336;-0.0192905983197985;-0.178852156653479;-0.0724938164742188;0.11716747966401;0.0383150841993188;-0.10637001430061;0.0248651852347429;0.138872438477291;0.187562454548094;NA;NA;NA;0.23662626157542;0.0416221323075581;-0.0692479019356233;0.252491227466471;NA;-0.178657694185905;NA;0.0313480449681229;NA;0.134163712528532;0.105059790079077;NA;-0.168620930855678;NA;NA;-0.125861361639139;NA;0.0798546672224644;-0.141578726348801;NA;NA;-0.0984885429412647;-0.129749120515237;NA;NA;0.181370687511361;NA;NA;NA;NA;0.11194708718749;NA;NA;NA;-0.122762855729419;NA;NA;1.55784707114681;-0.166647325868389;NA;-0.074910321597495;0.140159423052852;0.040175050626716;NA;0.012638890755919;NA;NA" "0.131973654844817;0.111448833258589;0.116563119786871;0.110619329419365;0.112641918237674;0.114949431949354;0.116314795914171;0.111336563394642;0.114995205995706;0.113491754085151;0.128192724907384;0.117051541781548;0.11539165192045;0.111127375725081;0.113261087324365;0.109346388008564;0.111048613830064;0.114890878720915;0.10952820250889;0.114732928312393;0.133613195988769;0.112541330457036;0.116679188502965;0.112517294413362;0.114606203553595;0.110984123378235;0.113182277015212;0.1120514258131;0.107100424622585;0.107376922421617;0.127648005374789;0.113935767326266;0.111161698372535;0.110803466531559;0.11581508696296;0.113280979355285;0.11717453310915;0.116127401949763;0.114659013774665;0.114106269231454;0.13094949228631;0.110331849738239;0.113878098767686;0.113651872236193;0.112980834379098;0.11298858296339;0.115400792342939;0.111864441804857;0.112352002330979;0.112043723392266;NA;NA;NA;0.113525255180878;0.106637636375361;0.107808802296744;0.106968242992647;NA;0.106598703907331;NA;0.107019720077732;NA;0.106650746865564;0.106298760754246;NA;0.107564799700175;NA;NA;0.107838524125901;NA;0.103168949950864;0.108433685730714;NA;NA;0.10746476313142;0.109731836342593;NA;NA;0.111481341005023;NA;NA;NA;NA;0.092747281300809;NA;NA;NA;0.0914621050456328;NA;NA;0.100158016664006;0.074142613966572;NA;0.0753254828842304;0.0778051554911604;0.0741366439698934;NA;0.0742401160991712;NA;NA" 2
"465" "BASELINE" 100 6 0.06 0 1 0 0.8745 0.8640081799591 0.88454011741683 0.748879910622871 0.8375 0.828094302554027 0.847250509164969 0.675251940871404 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.47268985180613;-0.145418521779963;-0.0225819767767769;0.0613648873155734;0.0905215025906051;-0.101918649809501;-0.11782463115333;-0.00150348491513719;0.259930492830087;-0.0130517928394885;1.50828109340118;-0.162811480931987;-0.00616718778227358;0.137393088308025;0.15569023026655;0.144181030941959;-0.111930097512481;-0.0727101406334226;-0.220616524864707;0.275773083495135;1.81017007713485;0.116167641821913;-0.0524688196339887;0.0914106645597796;0.0533896046546247;0.0853730210036906;-0.155339525573256;-0.0335239552152206;-0.0531213453501495;-0.0930875452421219;1.56832586922456;-0.0452812749405275;0.0404939600913341;0.0550341001060352;-0.0516967057314094;0.154099288035869;-0.0920663527543661;-0.0370067069116288;-0.104725391805011;0.135703734773818;1.76268313522064;-0.100604688380744;0.0926039974347831;-0.097375294803946;0.0806223893589312;-0.0590790707224824;0.117248343492911;0.0814249803391078;-0.0378099506327909;-0.0988072193467054;0.0532095845806667;-0.0347999368210129;0.0626032555875205;0.138810303911814;0.167196323287592;-0.226520170680007;-0.0138462718239019;-0.107578245851156;0.19642153032702;-0.0584068009377579;0.0285065095400267;-0.0685912208565556;0.0138226500762285;-0.0921398632516145;-0.111130486656471;0.191239255631289;-0.163537601163696;0.0439271471681477;0.120143937746561;-0.0206184040510156;-0.181393464111062;-0.0744207360867843;0.205103636681137;0.056283496010878;-0.22446255861735;0.0353441488885179;0.089598961143429;-0.0716793447889027;-0.0387041580610875;0.180159721638224;-0.172390631349941;-0.131551768799694;0.207116233213658;0.129976366100417;-0.0557494377404062;0.128082890187123;-0.0136697737947472;0.0909856918319875;0.0353277273615448;-0.0804930015864134;1.6923365726189;-0.148974500119378;-0.142518928432924;-0.114270525257741;-0.101419861726409;-0.00768244719514782;7.29607527086931e-05;0.0647405514980819;-0.0154300236841718;-0.110876174742513" "0.132960434138509;0.116272218115894;0.11940883032328;0.120723737118925;0.118197454326224;0.119559357594109;0.122213877993996;0.11709937564571;0.118246122831749;0.121439816993523;0.134608355237637;0.121422113183196;0.120917286656791;0.118873413897954;0.116831766668364;0.12301194278372;0.117731652210368;0.115013262573098;0.115718869029763;0.122448052946073;0.141932397167245;0.118106969627331;0.122615967648625;0.124561808911324;0.120638988927965;0.11967074313922;0.11989572333677;0.119010220666115;0.122965225517068;0.122513372606519;0.137085306670222;0.120050623295971;0.120339918436901;0.122188495992342;0.117953616111585;0.117078533860585;0.127384508081034;0.120654751346679;0.122077739076092;0.122454787259352;0.147300616149046;0.120841475266507;0.124816947791733;0.118119243207638;0.120439464246694;0.121701259764123;0.116600351272482;0.125518319166774;0.118970275813495;0.119255475693549;0.121417309558028;0.119766502798432;0.116024612891889;0.119218779333383;0.121893706821635;0.120010849786722;0.118515274710112;0.121901428388957;0.123124680482613;0.119580819475345;0.118845504270267;0.117518798965034;0.120416450894974;0.120083195002031;0.115034688562702;0.118945046306642;0.118688483865215;0.123238862861337;0.115528214325702;0.120967577463921;0.12208732176863;0.125239529248557;0.116840538424549;0.115859945260328;0.119994383210707;0.118208026975229;0.117662618945387;0.122474111330106;0.115356145010301;0.120182856614388;0.118419326908155;0.119235283056258;0.119535766744377;0.120105194084288;0.118440308668215;0.121163106801539;0.119702280488115;0.122952131448472;0.118756759332645;0.121481000457312;0.106604802152514;0.0805891156449142;0.0818693126944571;0.0779215968804905;0.076208506892363;0.0805898862513535;0.0808012027912386;0.0795529993535656;0.0794875017783504;0.0824644967399096" 2
"466" "BEST" 6 6 1 1 1 1 0.8605 0.853783231083845 0.86692759295499 0.720839567705003 0.8495 0.840864440078585 0.858452138492872 0.69921202031269 "X1;X11;X21;X31;X41;X91" "1.39021922943217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47427362504196;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62843094353858;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.50607430140337;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5512021334966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5888189538477;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0917014560405953;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0950317265538434;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0987719506604228;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0977187739628626;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0981379837854918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0967941195721758;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
