"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"386" "BEST" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X1;X11;X21;X31;X41;X91" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571668;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406506;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692793;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424255;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"387" "CFS" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X1;X11;X21;X31;X41;X91" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571668;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406506;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692793;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424255;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"388" "CHI2" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X21;X31;X41;X11;X91;X1" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571665;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406503;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692794;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.098024129486772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424254;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"389" "CONS" 7 6 0.99 0.98936170212766 1 0.920882357366793 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.86 0.853293413173653 0.866733466933868 0.720077287483594 "X1;X11;X12;X21;X31;X41;X91" "1.4574851300119;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69824716543957;0.0047355485030056;NA;NA;NA;NA;NA;NA;NA;NA;1.49928133156513;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55226198429121;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60404691521765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46590490326477;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949857474252569;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.103904963832641;0.0789782501243229;NA;NA;NA;NA;NA;NA;NA;NA;0.0933496459239659;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.096588928265815;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980433795822759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.091940244702098;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"390" "IG" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X21;X31;X41;X11;X91;X1" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571665;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406503;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692794;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.098024129486772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424254;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"391" "IGR" 1 1 0.95 1 0.166666666666667 0.39780542762657 0.6295 0.641228939544103 0.617558022199798 0.258863991480654 0.605 0.626746506986028 0.583166332665331 0.210115910563918 "X21" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.693632265549014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0515520214072504;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"392" "ONER" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X11;X41;X31;X91;X21;X1" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795898;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571666;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406505;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692794;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424255;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"393" "RELIEF" 1 0 0.93 0.98936170212766 0 -0.0253918358059513 0.5235 0.593657086223984 0.452068617558022 0.0461919304973388 0.5185 0.572854291417166 0.463927855711423 0.0370025439857538 "X13" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.116938195144812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0451429099881904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"394" "RFI" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X21;X11;X31;X41;X91;X1" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571664;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406501;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692791;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424251;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"395" "SU" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X21;X41;X31;X11;X91;X1" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571664;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406502;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692792;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424253;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"396" "SVM-RFE" 21 6 0.85 0.840425531914894 1 0.490022020471644 0.883 0.885034687809713 0.880928355196771 0.765978363967972 0.85 0.849301397205589 0.850701402805611 0.7000014000042 "X1;X11;X14;X15;X17;X20;X21;X26;X31;X41;X42;X61;X64;X65;X67;X81;X85;X86;X87;X88;X91" "1.51154245103006;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.83208638882233;NA;NA;-0.212166178742618;-0.109805084402192;NA;0.0722174498444417;NA;NA;-0.0644877380161629;1.54791080067318;NA;NA;NA;NA;0.0688295653727779;NA;NA;NA;NA;1.6194862079372;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72567706781496;-0.11112467866178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.132698021570541;NA;NA;-0.133375205894328;0.225506695398256;NA;-0.148980445096604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.169020675874045;NA;NA;NA;0.169183702956494;0.1307369857451;-0.119250176099863;0.124495508485241;NA;NA;1.50702387782463;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0993275952390124;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.109476620440387;NA;NA;0.0851378045499833;0.0800985827474794;NA;0.0800258743546468;NA;NA;0.0777107701241395;0.097739344631969;NA;NA;NA;NA;0.072484337150653;NA;NA;NA;NA;0.10019960356646;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.107459535218007;0.0803589248013312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0749465288240988;NA;NA;0.0807326912007189;0.0816823119170636;NA;0.081107880770078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.081381569209025;NA;NA;NA;0.083129386294459;0.0864984853009873;0.0828337475027926;0.0816598528624906;NA;NA;0.0944584346863947;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"397" "GAMMA_BACK" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X1;X11;X21;X31;X41;X91" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571668;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406506;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692793;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424255;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"398" "GAMMA_BF" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X1;X11;X21;X31;X41;X91" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571668;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406506;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692793;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424255;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"399" "GAMMA_FORW" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X1;X11;X21;X31;X41;X91" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571668;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406506;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692793;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424255;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"400" "GAMMA_HC" 6 6 1 1 1 1 0.8735 0.875123885034688 0.871846619576186 0.746977601506647 0.8605 0.854291417165669 0.866733466933868 0.721067067925658 "X1;X11;X21;X31;X41;X91" "1.45752437015793;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69947260795899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49926739418884;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55236527241555;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60419857321526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46591250507387;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0949866633571668;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101888490217847;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0933513317406506;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965710364692793;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980241294867719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919369353424255;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
