"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"417" "BASELINE" 100 6 0.06 0 1 0 0.8745 0.877712031558185 0.871196754563895 0.74894361963766 0.8515 0.8486646884273 0.854398382204247 0.703021940074288 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.41809883816556;0.211038125512353;0.0595274382208957;-0.134215683574695;0.0611731433420566;-0.199538251803163;0.225254763148851;0.107588712657621;-0.258974291399467;0.116279434726176;1.48272123845661;0.269211599458104;-0.088224777141885;-0.128628760491978;0.0161077879651066;-0.17156877468228;0.08748587508245;0.0403556140205576;0.305864903213457;-0.11565356809894;1.81024769017988;-0.241271700532362;-0.00725936432337872;-0.0438088636743671;0.0360389658911521;0.0635345768089848;0.117522362061856;0.250180608472041;-0.499214513929396;0.0640210155542618;1.28696528428826;0.835954481607068;-0.433884630602685;-0.0408449777715806;-0.407538790598983;0.598645334267234;-0.273504773778853;0.0635846766361088;0.170696079748477;-0.128330082755677;1.54923971405907;0.0122984005091279;0.0521980100419659;0.000299268470338966;-0.085673495212104;0.194761775845444;-0.0221045069450371;-0.364693468822833;0.215961124928285;0.146743301270828;0.201281556150514;-0.200059129407966;-0.0868528255104534;0.206132018713347;-0.0216375616702418;-0.19068634890575;-0.0432721636133852;0.279719283149514;0.0435522659623281;-0.153417508334072;0.0707442199844804;-0.0473598660901573;-0.0748015839185563;0.374041597420702;-0.223666503232912;-0.0620885601765647;0.0520728529464714;-0.247314510418538;0.343027480108861;-0.151231549755051;0.102520078615152;-0.0808503594677324;0.00512817997463927;-0.315079149527635;0.257057587608781;0.133037066426531;-0.3167550238448;0.124324404753863;-0.115473160181544;0.0598596423860001;-0.119150225999158;0.329434173753945;-0.0301884266596092;-0.196510375233032;0.100104078755224;0.112727855237532;0.0655830972234171;-0.115742305002685;-0.0876362439734685;0.018556657753887;1.67791527616617;0.0695085031609046;0.00107035931792175;0.106798308464487;-0.0140069929260122;-0.0981467524207773;0.0671444789567527;-0.067979351849362;0.0285798199380698;-0.0457995145865503" "0.185768472870766;0.25138545335957;0.249756424306498;0.253692223150621;0.246632220435061;0.251957874388675;0.255657321044348;0.255277531546181;0.257003275913605;0.184765511963142;0.196968655748434;0.262301874308927;0.253596908406476;0.262113598525506;0.250637830484337;0.247532556245095;0.248548700232018;0.253111697973592;0.260453931407205;0.181738613786175;0.19536025181165;0.25026600176914;0.244692306966152;0.250761306808743;0.252726713128255;0.250185046762601;0.24966744312091;0.248494237561087;0.250444243621697;0.182292999531269;0.18358341720457;0.243566963686611;0.24683560311275;0.244115377304815;0.256350155652143;0.254647716735788;0.249661501716226;0.258337656426061;0.246477942593902;0.182662501934508;0.194879602389544;0.248425422557232;0.24456284701165;0.255173491871591;0.2516346137173;0.252858929527195;0.240533835115469;0.244324413915672;0.238470510372613;0.178353840270998;0.178703561766469;0.246326025876436;0.260099290607114;0.25506072995869;0.244449171848868;0.250386090509703;0.243016878973173;0.249184948353063;0.24710552668677;0.18076758949814;0.178098960604693;0.256822438065083;0.251449920286602;0.249779216702997;0.253517272470092;0.239067864814831;0.241853304379949;0.246678731328967;0.247341025151834;0.180555397171875;0.18367001788217;0.268280893145468;0.256842737917089;0.255275568080828;0.256728395391621;0.250377041428136;0.254016702064918;0.245114016704363;0.248857492166576;0.188729028692909;0.18123997463537;0.245558775009166;0.256327256004569;0.250305346949054;0.252275033024844;0.24971220205865;0.250753996635818;0.251598547296656;0.252831685680709;0.18970536164032;0.107096677466156;0.0829253027278;0.0782452496475868;0.0769077543456019;0.0775533165675602;0.0787190530009487;0.0798595189631607;0.0795344437576674;0.080389417699712;0.0762264902145778" 4
"418" "BEST" 6 6 1 1 1 1 0.867 0.872781065088757 0.86105476673428 0.733941547738325 0.865 0.869436201780415 0.86046511627907 0.729962644918044 "X1;X11;X21;X31;X41;X91" "1.50281088232747;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.533262744889;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.52765017609483;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.53140504816502;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.51620399524556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56281328997505;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0955047003671858;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0952334121989956;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0956195731761263;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0969713176914793;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.097027709539259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0969283646759701;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"419" "CFS" 13 6 0.93 0.925531914893617 1 0.653581346203169 0.869 0.874753451676529 0.863083164300203 0.737942908242397 0.858 0.861523244312562 0.854398382204247 0.715958861851244 "X1;X2;X11;X12;X14;X21;X22;X24;X31;X32;X41;X42;X91" "1.39952405497258;0.131336313806505;NA;NA;NA;NA;NA;NA;NA;NA;1.4634542983251;0.106547497716634;NA;-0.0236358618254795;NA;NA;NA;NA;NA;NA;1.61409922437742;-0.116539559252451;NA;0.0373747551987138;NA;NA;NA;NA;NA;NA;1.18963243670288;0.396581168435495;NA;NA;NA;NA;NA;NA;NA;NA;1.49454800904807;0.0531655570311905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57629653004251;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.174339565430278;0.169499387249592;NA;NA;NA;NA;NA;NA;NA;NA;0.181579891375088;0.202898125212764;NA;0.124060084260931;NA;NA;NA;NA;NA;NA;0.176927230300374;0.197036782826315;NA;0.123878222305908;NA;NA;NA;NA;NA;NA;0.170081796785405;0.164120327602205;NA;NA;NA;NA;NA;NA;NA;NA;0.185110247465511;0.169501431796922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975137748880495;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"420" "CHI2" 49 6 0.57 0.542553191489362 1 0.257750043010989 0.8715 0.869822485207101 0.873225152129817 0.742993018651948 0.859 0.863501483679525 0.854398382204247 0.717960184371279 "X21;X91;X11;X31;X12;X22;X32;X41;X42;X23;X1;X24;X33;X3;X2;X25;X13;X14;X43;X4;X34;X26;X15;X44;X16;X45;X35;X46;X47;X36;X27;X5;X6;X28;X17;X7;X37;X19;X48;X8;X49;X38;X18;X50;X39;X29;X10;X20;X40" "1.43149076180905;0.160631334925077;0.0644790305230797;-0.0529123026969801;0.00440210963987755;-0.199747359401556;0.212384499502797;-0.0690973645535242;NA;0.0227922694262013;1.45588652009314;0.183730777409243;-0.0221299870387122;-0.0765051060321541;0.00207125537252491;-0.149914227900212;0.0112406605212357;0.0154105518242137;0.382939100759088;-0.150290208064484;1.69123179211683;-0.130468651311486;-0.059724075027443;-0.0344372452469803;0.0141306687066856;0.132659017418361;0.060847021018148;0.266678872792352;-0.43946020103191;NA;1.22026577415551;0.793874401895251;-0.376818760618273;-0.0642374121332863;-0.333474882061433;0.568978864869103;-0.252807410316943;0.0046018235991001;0.187642534796497;-0.121594747930445;1.52071612279495;0.0313330401037554;0.00794371021853043;-0.000486295304206942;-0.128914853856539;0.271907929314422;-0.0863440729262124;-0.263848258900564;0.195921005742538;0.114397585951224;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.63031509046765;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.180552137104554;0.240536871560974;0.238990362093097;0.241297885937212;0.23733816552852;0.240749491218157;0.246114671637689;0.208283263110737;NA;0.125952703730413;0.187440432058099;0.246168590004841;0.240993319840452;0.248178247199308;0.240659991860196;0.238150139457408;0.238960127310021;0.244195180892713;0.249248205005079;0.172319852225679;0.184688348866649;0.237938310129865;0.236335598505551;0.243200509863033;0.243732424378339;0.238282756104167;0.237138129941946;0.238597614307451;0.175252960255771;NA;0.17617918495037;0.233312907074146;0.235133574997067;0.234921678391102;0.246240052918037;0.2425778128837;0.239729365482801;0.248072036373641;0.237287280048076;0.175579277594326;0.189801302469281;0.240257813091621;0.233718094773953;0.246549196723254;0.24204208063024;0.244032042674767;0.231193315312206;0.234311003443593;0.231638239537992;0.171110938806959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101991539442662;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"421" "CONS" 15 6 0.91 0.904255319148936 1 0.601416767025641 0.865 0.866863905325444 0.863083164300203 0.729947069625647 0.8635 0.862512363996043 0.864509605662285 0.726991069455568 "X1;X3;X8;X11;X12;X14;X19;X21;X23;X31;X33;X38;X41;X44;X91" "1.45642645611609;NA;0.0766771599561502;NA;NA;NA;NA;-0.0153840382223899;NA;NA;1.48988109666239;0.0876215297335931;NA;-0.132497789815309;NA;NA;NA;NA;0.168867044239399;NA;1.55372584620664;NA;-0.0350042659285343;NA;NA;NA;NA;NA;NA;NA;1.54643990159129;NA;-0.050917298517564;NA;NA;NA;NA;0.0633018048706161;NA;NA;1.48692358833845;NA;NA;0.0499608565957684;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57903676994631;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.132746620484976;NA;0.133512351221537;NA;NA;NA;NA;0.0912689524942107;NA;NA;0.182408234245569;0.203389726374123;NA;0.136540068179747;NA;NA;NA;NA;0.089566678054;NA;0.139174152520193;NA;0.123707027071822;NA;NA;NA;NA;NA;NA;NA;0.134487433650952;NA;0.132141415245697;NA;NA;NA;NA;0.0917459968453037;NA;NA;0.125363472406369;NA;NA;0.10547317437128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980001695762261;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"422" "IG" 8 5 0.96 0.968085106382979 0.833333333333333 0.701552175412334 0.813 0.819526627218935 0.806288032454361 0.625904814128392 0.8025 0.81404549950544 0.790697674418605 0.604978887636328 "X21;X91;X31;X11;X22;X12;X32;X41" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.02501594972887;0.150058415443041;NA;NA;NA;NA;NA;NA;NA;NA;1.15954778733676;-0.0550014534094718;NA;NA;NA;NA;NA;NA;NA;NA;0.951235068863294;0.27432568174987;NA;NA;NA;NA;NA;NA;NA;NA;1.06839201858697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.21887116406217;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.152637736608394;0.148984638641617;NA;NA;NA;NA;NA;NA;NA;NA;0.146256109942204;0.142979425831989;NA;NA;NA;NA;NA;NA;NA;NA;0.145780036084933;0.142396358398106;NA;NA;NA;NA;NA;NA;NA;NA;0.0746651434012205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0781306665176249;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"423" "IGR" 49 6 0.57 0.542553191489362 1 0.257750043010989 0.8715 0.869822485207101 0.873225152129817 0.742993018651948 0.859 0.863501483679525 0.854398382204247 0.717960184371279 "X32;X31;X22;X41;X1;X21;X91;X11;X12;X42;X24;X2;X13;X14;X43;X23;X25;X5;X33;X34;X26;X45;X15;X44;X16;X3;X35;X4;X47;X46;X36;X27;X6;X7;X28;X10;X17;X19;X37;X48;X49;X39;X8;X38;X18;X50;X29;X20;X40" "1.43149076180906;0.160631334925078;0.0644790305230777;-0.0529123026969811;0.00440210963987965;-0.199747359401558;0.212384499502799;-0.0690973645535244;NA;0.0227922694262011;1.45588652009314;0.183730777409244;-0.0221299870387138;-0.0765051060321518;0.00207125537252235;-0.149914227900211;0.0112406605212373;0.0154105518242138;0.382939100759086;-0.150290208064483;1.69123179211683;-0.13046865131149;-0.0597240750274405;-0.0344372452469804;0.0141306687066869;0.132659017418359;0.060847021018149;0.26667887279235;-0.43946020103191;NA;1.22026577415551;0.793874401895253;-0.376818760618272;-0.0642374121332858;-0.333474882061433;0.568978864869103;-0.252807410316942;0.00460182359909948;0.187642534796496;-0.121594747930444;1.52071612279495;0.0313330401037535;0.00794371021853332;-0.000486295304209085;-0.128914853856538;0.271907929314422;-0.0863440729262132;-0.263848258900563;0.195921005742537;0.114397585951225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.63031509046765;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.180552137104554;0.240536871560974;0.238990362093096;0.241297885937212;0.23733816552852;0.240749491218157;0.24611467163769;0.208283263110737;NA;0.125952703730413;0.187440432058098;0.246168590004841;0.240993319840451;0.248178247199308;0.240659991860196;0.238150139457408;0.238960127310021;0.244195180892713;0.249248205005079;0.172319852225679;0.184688348866648;0.237938310129865;0.236335598505551;0.243200509863033;0.243732424378339;0.238282756104167;0.237138129941945;0.238597614307451;0.175252960255771;NA;0.17617918495037;0.233312907074147;0.235133574997068;0.234921678391102;0.246240052918037;0.2425778128837;0.239729365482801;0.248072036373641;0.237287280048076;0.175579277594326;0.189801302469281;0.24025781309162;0.233718094773952;0.246549196723253;0.24204208063024;0.244032042674767;0.231193315312206;0.234311003443593;0.231638239537993;0.171110938806959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101991539442662;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"424" "ONER" 49 6 0.57 0.542553191489362 1 0.257750043010989 0.8715 0.869822485207101 0.873225152129817 0.742993018651948 0.859 0.863501483679525 0.854398382204247 0.717960184371279 "X91;X11;X21;X12;X31;X32;X1;X42;X22;X13;X2;X14;X41;X43;X24;X33;X34;X26;X15;X16;X44;X23;X45;X35;X4;X3;X46;X25;X36;X47;X27;X28;X17;X37;X8;X6;X19;X48;X18;X38;X49;X50;X7;X29;X39;X40;X5;X20;X10" "1.43149076180906;0.160631334925077;0.0644790305230789;-0.0529123026969802;0.00440210963987809;-0.199747359401555;0.212384499502798;-0.0690973645535252;NA;0.0227922694262011;1.45588652009314;0.183730777409242;-0.0221299870387131;-0.0765051060321505;0.00207125537252268;-0.149914227900212;0.0112406605212363;0.0154105518242132;0.382939100759088;-0.150290208064483;1.69123179211682;-0.130468651311485;-0.059724075027442;-0.0344372452469798;0.0141306687066866;0.132659017418358;0.0608470210181496;0.266678872792349;-0.439460201031908;NA;1.22026577415551;0.793874401895256;-0.376818760618273;-0.0642374121332872;-0.333474882061433;0.568978864869103;-0.252807410316941;0.00460182359909985;0.187642534796495;-0.121594747930443;1.52071612279495;0.0313330401037584;0.00794371021852953;-0.000486295304208772;-0.128914853856534;0.271907929314421;-0.0863440729262122;-0.263848258900564;0.195921005742535;0.114397585951227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.63031509046766;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.180552137104554;0.240536871560975;0.238990362093097;0.241297885937211;0.23733816552852;0.240749491218157;0.246114671637689;0.208283263110737;NA;0.125952703730413;0.187440432058098;0.246168590004841;0.240993319840452;0.248178247199308;0.240659991860196;0.238150139457408;0.238960127310021;0.244195180892713;0.249248205005079;0.172319852225679;0.184688348866648;0.237938310129864;0.236335598505551;0.243200509863033;0.243732424378339;0.238282756104167;0.237138129941946;0.238597614307451;0.175252960255771;NA;0.176179184950369;0.233312907074146;0.235133574997068;0.234921678391102;0.246240052918037;0.242577812883699;0.239729365482801;0.24807203637364;0.237287280048075;0.175579277594326;0.189801302469281;0.240257813091621;0.233718094773953;0.246549196723253;0.242042080630239;0.244032042674767;0.231193315312206;0.234311003443593;0.231638239537992;0.171110938806959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101991539442662;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"425" "RELIEF" 1 1 0.95 1 0.166666666666667 0.39780542762657 0.629 0.641025641025641 0.616632860040568 0.257734300951688 0.6155 0.648862512363996 0.581395348837209 0.230810109368346 "X11" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.671405572558436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0514287211978275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"426" "RFI" 1 1 0.95 1 0.166666666666667 0.39780542762657 0.634 0.655818540433925 0.611561866125761 0.26766272727061 0.607 0.62215628090999 0.591506572295248 0.213766353697171 "X91" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.703512657830661;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0517772293800387;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"427" "SU" 49 6 0.57 0.542553191489362 1 0.257750043010989 0.8715 0.869822485207101 0.873225152129817 0.742993018651948 0.859 0.863501483679525 0.854398382204247 0.717960184371279 "X31;X22;X21;X32;X91;X11;X12;X41;X1;X42;X24;X23;X2;X13;X33;X25;X14;X43;X3;X34;X4;X26;X15;X45;X44;X16;X35;X5;X47;X46;X36;X27;X6;X28;X7;X17;X19;X37;X48;X8;X49;X38;X18;X39;X10;X50;X29;X20;X40" "1.43149076180905;0.160631334925076;0.0644790305230779;-0.0529123026969802;0.00440210963987941;-0.199747359401557;0.212384499502797;-0.0690973645535236;NA;0.0227922694262006;1.45588652009313;0.183730777409244;-0.0221299870387146;-0.0765051060321514;0.00207125537252261;-0.149914227900212;0.0112406605212356;0.0154105518242146;0.382939100759087;-0.150290208064482;1.69123179211682;-0.130468651311489;-0.0597240750274418;-0.0344372452469809;0.0141306687066869;0.132659017418358;0.060847021018149;0.266678872792351;-0.43946020103191;NA;1.22026577415551;0.793874401895252;-0.376818760618271;-0.0642374121332875;-0.333474882061432;0.568978864869102;-0.252807410316942;0.00460182359910093;0.187642534796494;-0.121594747930442;1.52071612279495;0.0313330401037546;0.00794371021853111;-0.000486295304209427;-0.128914853856537;0.271907929314422;-0.0863440729262125;-0.263848258900563;0.195921005742536;0.114397585951225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.63031509046765;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.180552137104554;0.240536871560974;0.238990362093096;0.241297885937212;0.23733816552852;0.240749491218157;0.246114671637689;0.208283263110737;NA;0.125952703730413;0.187440432058098;0.246168590004841;0.240993319840452;0.248178247199307;0.240659991860196;0.238150139457408;0.238960127310021;0.244195180892713;0.249248205005079;0.172319852225679;0.184688348866648;0.237938310129865;0.236335598505551;0.243200509863033;0.243732424378339;0.238282756104167;0.237138129941946;0.238597614307451;0.175252960255771;NA;0.17617918495037;0.233312907074147;0.235133574997068;0.234921678391102;0.246240052918037;0.242577812883699;0.239729365482801;0.24807203637364;0.237287280048075;0.175579277594326;0.189801302469281;0.240257813091621;0.233718094773952;0.246549196723253;0.24204208063024;0.244032042674767;0.231193315312207;0.234311003443593;0.231638239537992;0.171110938806959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101991539442662;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"428" "SVM-RFE" 11 6 0.95 0.946808510638298 1 0.718638299704871 0.8725 0.874753451676529 0.870182555780933 0.744946811382125 0.8585 0.869436201780415 0.84732052578362 0.717036101348384 "X1;X11;X21;X29;X31;X32;X33;X41;X51;X52;X91" "1.52991725061305;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.54600469949759;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58780662669674;NA;NA;NA;NA;NA;NA;NA;-0.115845504277011;NA;1.19437921899582;0.749692051811747;-0.40528066704095;NA;NA;NA;NA;NA;NA;NA;1.54849714610875;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.265661613414744;-0.251726136824642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57863055509682;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0972749808398494;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0958899217423751;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.10284335629213;NA;NA;NA;NA;NA;NA;NA;0.0813235148982518;NA;0.171172274412239;0.22774727121655;0.167846742080694;NA;NA;NA;NA;NA;NA;NA;0.0990153985860272;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.166282645173237;0.167958739975646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0977020664301007;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
